107,0,0,0,1,0,1,0,0,0,4.96,1155,896,0,1,0,0,0,0,0,21,250,5250
108,0,0,0,1,0,1,0,0,0,4.69,1155,865,0,1,0,0,0,0,0,17,250,4250
109,0,0,0,1,0,1,0,0,0,14.63,1155,965,0,1,0,0,0,0,0,25,600,15000
110,0,0,0,1,0,1,0,0,0,9.97,1155,862,0,1,0,0,0,0,0,15,600,9000
111,0,0,0,1,0,1,0,0,0,20.72,1155,898,0,1,0,0,0,0,0,29,800,23200
112,0,0,0,1,0,1,0,0,0,32.84,1155,966,0,1,0,0,0,0,0,34,1000,34000
113,0,0,1,0,0,1,0,0,0,0.01,1164,997,0,0,0,0,0,1,0,28,500,14000
114,0,0,0,1,0,1,0,0,0,0.36,1166,868,0,1,0,0,0,0,0,21,372,7812
115,0,0,0,1,0,1,0,0,0,0.33,1166,1292,0,1,0,0,0,0,0,21,336,7056
116,0,0,0,1,0,1,0,0,0,0.25,1166,931,0,1,0,0,0,0,0,25,260,6500
117,0,1,0,0,1,0,0,0,0,14.67,481,216,0,0,0,0,0,0,1,1,500,500
118,0,0,0,1,0,1,0,0,0,0,1030,771,0,0,0,0,0,0,1,312,6.5,2028
119,0,0,0,1,0,1,0,0,0,27,1047,768,0,0,0,0,0,0,1,1,30,30
120,0,0,0,1,0,1,0,0,0,0,1064,805,0,0,0,0,0,0,1,36,800,28800
121,0,0,0,1,0,1,0,0,0,300,1064,775,0,0,0,0,0,0,1,21,100,2100
122,0,0,0,1,0,1,0,0,0,95,1064,757,0,0,0,0,0,0,1,13,100,1300
123,0,0,0,1,0,1,0,0,0,116,1064,789,0,0,0,0,0,0,1,25,200,5000
124,0,0,0,1,0,1,0,0,0,104.75,1065,769,0,0,0,0,0,0,1,22,50,1100
125,0,0,0,1,0,1,0,0,0,2048,1067,782,0,0,0,0,0,0,1,26,500,13000
126,0,0,0,1,0,1,0,0,0,486,1069,768,0,0,0,0,0,0,1,16,50,800
127,0,0,0,1,0,1,0,0,0,1730.56,1070,866,0,0,0,0,0,0,1,18,500,9000
128,0,0,0,1,0,1,0,0,0,242,1071,800,0,0,0,0,0,0,1,22,50,1100
129,0,0,0,1,0,1,0,0,0,87,1071,766,0,0,0,0,0,0,1,14,100,1400
130,0,0,0,1,0,1,0,0,0,384,1079,773,0,0,0,0,0,0,1,18,50,900
131,0,0,0,1,0,1,0,0,0,459,1088,880,0,0,0,0,0,0,1,63,700,44100
132,0,0,0,1,0,0,0,0,1,554,1128,760,0,0,0,0,0,0,1,1,5,5
133,0,0,0,1,0,0,0,0,1,474,1128,819,0,0,0,0,0,0,1,6,3,18
134,0,0,0,1,0,1,0,0,0,767,1132,1025,0,0,0,0,0,0,1,32,3,96
135,0,0,1,0,0,0,1,0,0,261,1134,752,0,0,0,0,0,0,1,1,1,1
136,0,0,0,1,0,0,0,1,0,18565.12,1138,727,0,0,0,0,0,0,1,2,5,10
137,0,0,0,1,0,1,0,0,0,62,1138,798,0,0,0,0,0,0,1,1,500,500
138,0,0,0,1,0,0,0,0,1,1146.88,1139,826,0,0,0,0,0,0,1,26,5,130
139,0,0,0,1,0,0,0,0,1,825,1141,771,0,0,0,0,0,0,1,2,100,200
140,0,0,0,1,1,0,0,0,0,51200,1153,880,0,0,0,0,0,1,0,1,5,5
141,0,0,0,1,0,1,0,0,0,0.02,1169,899,0,0,0,0,0,0,1,101,10,1000.92
142,0,0,0,1,0,0,0,0,1,790,1202,1525,0,0,0,1,0,0,0,1,5,5
143,0,0,0,1,0,1,0,0,0,168,1257,854,0,0,0,0,0,1,0,1,23,23
144,0,1,0,0,1,0,0,0,0,2.41,759,1611,0,0,0,0,0,0,1,1,9.9,9.9
145,0,0,0,1,0,1,0,0,0,0,986,2380,0,0,0,0,0,0,1,19,500,9500
146,0,0,0,1,0,1,0,0,0,0,991,870,0,0,0,0,0,0,1,19,500,9500
147,0,0,0,1,0,1,0,0,0,0,995,909,0,0,0,0,0,0,1,15,1000,15000
148,0,0,0,1,0,1,0,0,0,0,1012,1525,0,0,0,0,0,0,1,16,100,1600
149,0,0,0,1,0,1,0,0,0,0,1020,829,0,0,0,0,0,0,1,15,5135,77025
150,0,0,0,1,0,1,0,0,0,0,1026,803,0,0,0,0,0,0,1,293,5,1465
151,0,0,0,1,0,1,0,0,0,0,1029,748,0,0,0,0,0,0,1,11,560,6160
152,0,0,0,1,0,1,0,0,0,0,1001,885,0,0,0,0,0,0,1,17,800,13600
153,0,0,0,1,0,1,0,0,0,0,1007,789,0,0,0,0,0,0,1,29,100,2900
154,0,0,0,1,0,1,0,0,0,0,1016,764,0,0,0,0,0,0,1,15,100,1500
155,0,0,0,1,0,1,0,0,0,0,1026,801,0,0,0,0,0,0,1,19,500,9500
156,0,0,0,1,0,1,0,0,0,42.3,1064,802,0,0,0,0,0,0,1,28,120,3360
157,0,0,0,1,0,1,0,0,0,437,1070,830,0,0,0,0,0,0,1,26,500,13000
158,0,0,0,1,0,1,0,0,0,1024,1088,866,0,0,0,0,0,0,1,64,3800,242400
159,1,0,0,0,0,1,0,0,0,0,1113,1209,0,0,0,0,0,0,1,7,0.8,5.6
160,0,0,0,1,0,0,0,0,1,20,1120,773,0,0,0,0,0,0,1,2,0.01,0.02
161,0,0,0,1,0,0,0,0,1,19,1131,848,0,0,0,0,0,0,1,33,3200,104600
162,0,1,0,0,0,1,0,0,0,273408,1264,1234,0,0,0,1,0,0,0,3,1,3
163,0,1,0,0,0,1,0,0,0,4986880,1267,1090,0,0,1,0,0,0,0,2,5,10
164,0,0,0,1,1,0,0,0,0,11.91 ,194,468,0,0,0,0,0,0,1,6,0.2,1.2
165,0,0,0,1,0,1,0,0,0,0.00 ,1008,790,0,0,0,0,0,0,1,17,500,8500
166,0,0,0,1,0,1,0,0,0,"0
 ",1064,772,0,0,0,0,0,0,1,19,150,2850
167,0,0,0,1,0,1,0,0,0,"27.5
 ",1064,797,0,0,0,0,0,0,1,326,20,6520
168,0,0,0,1,0,1,0,0,0,"72
 ",1065,775,0,0,0,0,0,0,1,33,100,3300
169,0,0,0,1,0,1,0,0,0,"141
 ",1065,760,0,0,0,0,0,0,1,15,50,750
170,0,0,0,1,0,1,0,0,0,"551
 ",1072,779,0,0,0,0,0,0,1,23,200,4600
171,0,0,0,1,0,1,0,0,0,"21
 ",1088,798,0,0,0,0,0,0,1,44,50,2200
172,0,0,0,1,1,0,0,0,0,"462
 ",1128,780,0,0,0,0,0,0,1,14,50,700
173,0,0,0,1,0,0,0,1,0,"11
 ",1138,751,0,0,0,0,0,0,1,1,500,500
174,0,0,0,1,1,0,0,0,0,"392.77
 ",1138,760,0,0,0,0,0,0,1,1,500,500
175,0,0,0,1,0,1,0,0,0,3194.88 ,1138,792,0,0,0,0,0,0,1,9,5,45
176,0,0,1,0,0,0,0,1,0,"0
 ",1162,896,0,0,1,0,0,0,0,2,0.5,1
177,0,0,1,0,0,0,0,1,0,"0
 ",1162,841,0,0,1,0,0,0,0,1,0.5,0.5
178,0,0,1,0,0,0,0,1,0,"0
 ",1163,877,0,0,1,0,0,0,0,2,0.5,1
179,0,0,1,0,0,0,0,1,0,"0.01
 ",1172,891,0,0,1,0,0,0,0,1,1,1
180,0,0,1,0,0,0,0,1,0,"0.07
 ",1172,1010,0,0,1,0,0,0,0,1,4,4
181,0,0,1,0,0,0,0,1,0,"0.04
 ",1172,905,0,0,1,0,0,0,0,4,2,8
182,0,0,0,1,0,1,0,0,0,0,988,902,0,0,0,0,0,0,1,22,500,11000
183,0,0,0,1,0,1,0,0,0,0,1007,890,0,0,0,0,0,0,1,19,3500,66500
184,0,0,0,1,0,1,0,0,0,0,1008,840,0,0,0,0,0,0,1,33,2000,66000
185,0,0,0,1,0,1,0,0,0,0,1019,761,0,0,0,0,0,0,1,22,100,2200
186,0,0,0,1,0,1,0,0,0,879,1067,856,0,0,0,0,0,0,1,19,50,950
187,0,0,0,1,0,1,0,0,0,136,1133,787,0,0,0,0,0,0,1,2,500,1000
188,0,0,0,1,0,1,0,0,0,0,998,793,0,0,0,0,0,0,1,21,1000,21000
189,0,0,0,1,0,1,0,0,0,0,1035,800,0,0,0,0,0,0,1,320,11,3520
190,0,0,0,1,0,1,0,0,0,36,1069,783,0,0,0,0,0,0,1,20,30,600
191,0,0,0,1,0,1,0,0,0,0,1019,871,0,0,0,0,0,0,1,16,100,1600
192,0,0,0,1,0,1,0,0,0,63,1070,826,0,0,0,0,0,0,1,27,400,10800
193,0,0,0,1,0,1,0,0,0,68,1071,791,0,0,0,0,0,0,1,343,30,10290
194,0,0,0,1,0,1,0,0,0,56,1072,783,0,0,0,0,0,0,1,12,150,1800
195,0,0,0,1,0,1,0,0,0,6471.68,1078,796,0,0,0,0,0,0,1,18,50,900
196,0,0,1,0,0,0,0,0,1,0,1130,898,0,0,0,0,0,0,1,1,9.9,9.9
197,0,0,0,1,0,1,0,0,0,127,1071,859,0,0,0,0,0,0,1,35,3000,105050
198,0,0,0,1,0,1,0,0,0,"69
 ",1085,941,0,0,0,0,0,0,1,42,7200,302400
199,0,0,0,1,0,1,0,0,0,"168
 ",1085,892,0,0,0,0,0,0,1,60,3700,222000
200,0,0,0,1,0,1,0,0,0,361,1084,1178,0,0,0,0,0,0,1,62,8000,496010
201,0,0,0,1,0,0,0,0,1,26,1141,1091,0,0,0,0,0,0,1,53,7500,397700
202,0,0,0,1,0,1,0,0,0,21,1084,1048,0,0,0,0,0,0,1,57,8000,456000
203,0,0,0,1,0,1,0,0,0,83,1085,1049,0,0,0,0,0,0,1,71,5100,362100
204,0,0,0,1,0,0,0,0,1,21,1127,911,0,0,0,0,0,0,1,46,9000,414000
205,0,0,0,1,0,1,0,0,0,69,1085,952,0,0,0,0,0,0,1,42,7200,302400
206,0,0,0,1,0,1,0,0,0,67,1085,925,0,0,0,0,0,0,1,42,8700,365400
207,0,0,0,1,0,1,0,0,0,"21
",1084,1049,0,0,0,0,0,0,1,57,8000,456000
208,0,0,0,1,0,0,0,0,1,"755
",1125,865,0,0,0,0,0,0,1,34,7000,238000
209,0,0,0,1,0,1,0,0,0,63,1085,870,0,0,0,0,0,0,1,40,4000,160000
211,0,0,0,1,0,0,0,0,1,"389
",1126,1001,0,0,0,0,0,0,1,54,9000,486000
212,0,0,0,1,0,1,0,0,0,13,1070,844,0,0,0,0,0,0,1,31,4500,139500
213,0,0,0,1,0,1,0,0,0,0.00 ,1012,782,0,0,0,0,0,0,1,14,8500,119000
214,0,0,0,1,0,1,0,0,0,"0
 ",1012,807,0,0,0,0,0,0,1,24,5000,120000
215,0,0,0,1,0,1,0,0,0,0,1033,806,0,0,0,0,0,0,1,20,9320,186400
216,0,0,0,1,0,1,0,0,0,0,1034,866,0,0,0,0,0,0,1,17,9580,162860
217,0,0,0,1,0,1,0,0,0,0,1034,778,0,0,0,0,0,0,1,12,9350,112200
218,0,0,0,1,0,1,0,0,0,0,1034,785,0,0,0,0,0,0,1,19,8500,161500
219,0,0,0,1,0,0,0,0,1,22,1127,857,0,0,0,0,0,0,1,35,7000,245000
220,0,0,0,1,0,0,0,0,1,"21
",1127,913,0,0,0,0,0,0,1,46,9000,414000
221,0,0,0,1,0,0,0,0,1,90,1133,832,0,0,0,0,0,0,1,46,2500,115500
222,0,0,0,1,0,0,0,0,1,19,1141,826,0,0,0,0,0,0,1,39,5000,195000
223,0,0,0,1,0,1,0,0,0,99,1084,4176,0,0,0,0,0,0,1,93,10000,935000
224,0,0,0,1,0,1,0,0,0,93,1084,860,0,0,0,0,0,0,1,43,5200,221000
225,0,0,0,1,0,1,0,0,0,51,1084,1399,0,0,0,0,0,0,1,56,9500,532000
226,0,0,0,1,0,1,0,0,0,303,1085,790,0,0,0,0,0,0,1,52,3200,165600
227,0,0,0,1,0,1,0,0,0,"5.59
",1166,1650,0,1,0,0,0,0,0,34,5729,194786
228,0,0,0,1,0,1,0,0,0,0,1027,783,0,0,0,0,0,0,1,26,4200,109200
229,0,0,0,1,0,0,0,0,1,60,1128,894,0,0,0,0,0,0,1,45,9000,405100
230,0,0,0,1,0,1,0,0,0,83,1069,874,0,0,0,0,0,0,1,38,5000,190000
231,0,0,0,1,0,1,0,0,0,0,1019,803,0,0,0,0,0,0,1,20,7100,142000
232,0,0,0,1,0,1,0,0,0,0,1020,768,0,0,0,0,0,0,1,23,6500,149500
233,0,0,0,1,0,1,0,0,0,0,1019,800,0,0,0,0,0,0,1,21,6550,137550
234,0,0,0,1,0,1,0,0,0,0,1020,791,0,0,0,0,0,0,1,18,9300,167400
235,0,0,0,1,0,1,0,0,0,0,1005,787,0,0,0,0,0,0,1,20,5000,100000
236,0,0,0,1,0,1,0,0,0,593,1089,1059,0,0,0,0,0,0,1,84,10000,845000
237,0,0,0,1,0,1,0,0,0,"18
 ",1086,906,0,0,0,0,0,0,1,39,6400,249600
238,0,0,0,1,0,1,0,0,0,99,1084,4163,0,0,0,0,0,0,1,93,10000,935000
239,0,0,0,1,0,0,0,0,1,663,1134,2667,0,0,0,0,0,0,1,79,10000,792000
240,0,0,0,1,0,0,0,0,1,478,1125,2686,0,0,0,0,0,0,1,48,9000,432000
241,0,0,0,1,0,1,0,0,0,51,1084,1394,0,0,0,0,0,0,1,56,9500,532000
242,0,0,0,1,0,1,0,0,0,416,1088,924,0,0,0,0,0,0,1,60,5200,312000
243,0,0,0,1,0,0,0,0,1,663,1134,2674,0,0,0,0,0,0,1,79,10000,792000
244,0,0,0,1,0,1,0,0,0,342,1085,970,0,0,0,0,0,0,1,66,8200,541200
210,0,0,0,1,0,1,0,0,0,685,1089,1551,0,0,0,0,0,0,1,74,6000,444000
